index,North Elbert,Mt Massive,N Cottonwood Creek,Lake Como,La Plata,Nellie Creek,South Colony Lakes,Kite Lake,Grays Peak,Baldwin Gulch,Castle Creek,Quandary,Guanella Pass,Longs Peak,Rock of Ages,Shavano Tabeguache,Missouri Gulch,Mt Princeton Road,Denny Creek,Willow Creek,Navajo Lake,Maroon Lake,Yankee Boy Basin,Capitol Creek,Crags Campground,Snowmass Creek,Needleton,American Basin,Culebra (main),Huerfano-Lily Lake,Fourmile Creek,Silver Creek-Grizzly Gulch,Matterhorn Creek,Stewart Creek,Half Moon,Clear Creek
2019-06-02 15:00:00,0.20525111111111105,0.20525111111111105,0.2271711111111111,0.08188454203608402,0.11569777777777782,0.13532616832655078,0.1417726530612245,0.19073058775392301,0.3709650477552544,0.2158911111111111,0.11624923570988271,0.19946271604938273,0.3374561588663655,0.26388938271604934,0.11569106964510295,0.19303407712238996,0.2135911111111111,0.20847819993841163,0.2451711111111111,0.12695524674250153,0.1262478542512309,0.22274277777777776,0.09664083200741838,0.23474718568909053,0.12933473790373484,0.23188718568909056,0.098415773699845,0.19508645797123397,0.16972218596229915,0.12986459689600546,0.23574446117863623,0.20757306228603306,0.15360425659863494,0.09331645079613704,0.21946277777777778,0.21873777777777775
2019-06-02 16:00:00,0.16184424382716045,0.16184424382716045,0.17532049382716053,0.05285874438821775,0.19279111111111114,0.06587114673441392,0.10626934240362816,0.18768921785127632,0.3245813354304167,0.17082049382716052,0.08651363111120913,0.19053355281207135,0.30382460143649526,0.25608425240054866,0.06477561322471384,0.16039042803952863,0.18194049382716043,0.16194569120560898,0.19724049382716047,0.16216209798780068,0.08213448875143112,0.1723977777777778,0.04297796375502289,0.1540327678396462,0.13396719967958154,0.1459527678396462,0.06272818934322569,0.12505987829819634,0.15932852722686794,0.14595362144199112,0.21471545722926888,0.13395765588091632,0.07715890719316577,0.16023506943073465,0.19825777777777778,0.18468049382716045
2019-06-02 17:00:00,0.13587771604938273,0.13587771604938273,0.13040271604938275,0.02817789997480494,0.15399111111111113,0.02132641975308643,0.05994117913832202,0.18461809211084565,0.28844262391290054,0.12824271604938275,0.06315676268861453,0.17952787379972568,0.2726072937176678,0.2521961042524006,0.031633903306178456,0.11574586464167977,0.14514271604938273,0.11948546276855515,0.13692271604938272,0.106899501133787,0.047625843319160505,0.125145,0.011572019004659559,0.0934958276643992,0.13516382470317806,0.08773582766439918,0.038870161674937675,0.06818342233430566,0.14033737880494718,0.039753326312357784,0.20339805327597069,0.07743038413060566,0.026969568345383454,0.12944510948364946,0.183205,0.14762271604938274
2019-06-02 18:00:00,0.1214315277777778,0.1214315277777778,0.09281777777777778,0.014062484252960632,0.12654,0.0022199999999999993,0.02839468292580613,0.17828794470085693,0.22944325558132697,0.0939177777777778,0.041927901234567924,0.17128567901234568,0.22420423570988265,0.23736271604938275,0.013500000000000003,0.07467519608889779,0.11234429743827778,0.08715751462725016,0.09295777777777778,0.06465450295344495,0.022917792007265125,0.08692444444444446,6.651966050000012e-05,0.05296708882730055,0.14274934240362813,0.047207088827300535,0.022066325486125,0.03017585848859069,0.12319566503920502,0.051312934360502736,0.17512415944541457,0.037592004498470694,0.0030265196605000003,0.10728651966050003,0.18060444444444448,0.12450429743827779
2019-06-02 19:00:00,0.0788256790123457,0.0788256790123457,0.044914567901234576,0.03780394557823145,0.057437777777777754,7.999999999999971e-05,0.019290294784580508,0.1295501170422284,0.19541519890260636,0.042665679012345685,0.023794320427759558,0.12034696844993141,0.21197519890260633,0.17423519890260633,0.004860000000000002,0.032764998672845685,0.05200567901234568,0.047275613224713825,0.04848567901234569,0.03370486660507832,0.007986519660499998,0.0483561111111111,0.0,0.027247351977828245,0.11023836734693876,0.024867351977828245,0.010870179476245006,0.013897186761051417,0.089993132412584,0.07785615886636547,0.1274796120477173,0.018304631479268432,0.0002400000000000004,0.05236277777777777,0.1146761111111111,0.05448567901234569
2019-06-02 20:00:00,0.024746419753086425,0.024746419753086425,0.02048197530864199,0.012333852355757199,0.01460444444444444,0.0,0.01794757369614513,0.09340535060028331,0.16835355281207132,0.021146419753086416,0.01153883093978331,0.08007922566557488,0.1796834870244394,0.12155355281207136,0.0002400000000000004,0.009963219753086427,0.017546419753086424,0.024026419753086416,0.023566419753086418,0.019891927997536477,0.001579999999999999,0.024720000000000002,0.0,0.010140000000000001,0.08562117913832201,0.010140000000000001,0.00432559925157306,0.005174759129515989,0.059315161635808654,0.1175976307716111,0.08671189463597091,0.007709312401430992,0.0,0.027777777777777783,0.06944,0.014926419753086423
2019-06-02 21:00:00,0.003920000000000001,0.003920000000000001,0.015680000000000003,0.008409934212368127,0.002087483553092014,0.0,0.020479999999999995,0.05542669410150886,0.14112512975560595,0.008819999999999998,0.006286694101508845,0.051007351977828116,0.1486048666050783,0.07873777777777777,0.0,0.0036992000000000006,0.007999999999999997,0.007999999999999997,0.013520000000000003,0.016640000000000005,0.0,0.00864,0.0,0.0014999999999999992,0.062337777777777784,0.0029400000000000003,0.004435927571812636,0.004429407911312636,0.03809777777777778,0.01799999999999999,0.04761540188867732,0.004193608487800458,0.0,0.0,0.03750000000000001,0.004707351977828133
2019-06-02 22:00:00,9.123355309201466e-05,9.123355309201466e-05,0.001999999999999999,0.000947483553092033,0.0013997368494723078,0.0,0.003920000000000001,0.03500616780045352,0.04669350858038689,0.00288,0.004305969387755044,0.026507088827300462,0.05021582766439906,0.02860444444444445,0.0,0.001999999999999999,0.00040748355309201434,0.001999999999999999,0.0032299342123680587,0.00254,0.0,0.0009600000000000017,0.0,0.0,0.01996641975308643,0.0,0.007406167800453517,0.00567894739788923,0.01020444444444445,0.00288,0.03106940791131264,0.0046067724006466585,8.748355309201465e-05,0.0,0.015360000000000006,0.002187088827300458
2019-06-02 23:00:00,0.00036493421236805866,0.00036493421236805866,0.0,0.0014999999999999992,0.002187088827300458,0.0,6.00000000000001e-05,0.020508355309201833,0.01328940791131264,0.0,0.003696180118137738,0.01328940791131264,0.01006919409373257,0.007259999999999998,0.0,0.0,0.0003499342123680586,0.0002400000000000004,0.0005467722068250916,0.0002400000000000004,8.748355309201465e-05,0.0,0.0,0.0,0.015360000000000006,0.0,0.008748355309201832,0.007086167800453517,0.0025350000000000004,0.0,0.019646694101508853,0.004920949861426028,0.0003499342123680586,0.0,0.0029400000000000003,0.0031494079113126377
2019-06-03 00:00:00,0.0008211019778281319,0.0008211019778281319,0.0,0.0038400000000000014,0.0017715419501133792,0.0,0.000540000000000001,0.011735390666554673,0.002187088827300458,0.0,0.0034173262926569395,0.004806377481033544,0.002488421065728516,0.0002400000000000004,0.0,0.0002400000000000004,0.00047629934461208037,0.0009600000000000017,0.0007873519778281319,6.00000000000001e-05,0.00019683799445703297,0.0,0.0,0.0,0.02166,0.0,0.007086167800453517,0.007620789513793618,0.00216,0.0002400000000000004,0.01423894739788923,0.005598947397889231,0.0007873519778281319,0.0,0.0,0.004286694101508846
2019-06-03 01:00:00,0.0010320394788001833,0.0010320394788001833,0.0002400000000000004,0.0014999999999999992,0.0013997368494723078,0.0,6.00000000000001e-05,0.013086167800453522,0.0028997368494723067,0.0,0.0031494079113126377,0.006027088827300459,0.0031470888273004596,0.0014999999999999992,0.0,0.0014999999999999992,0.0006221052664321055,0.0014999999999999992,0.0010716735253772129,0.00013500000000000025,0.0003499342123680586,0.0,2.1870888273003664e-05,0.0,0.017339999999999998,0.0,0.005598947397889231,0.008174852016709722,0.000540000000000001,0.0,0.014255686710898365,0.006075246742501323,0.0013997368494723078,8.748355309201465e-05,0.0,0.004704671077392968
2019-06-03 02:00:00,0.0014161677693482423,0.0014161677693482423,0.000540000000000001,0.0002400000000000004,0.0007873519778281319,0.0,0.0,0.01285894739788923,0.005209934212368061,0.000540000000000001,0.003696180118137738,0.008659736849472306,0.009906377481033542,0.0038400000000000014,0.0,0.0029400000000000003,0.0007873519778281319,0.0029400000000000003,0.0013997368494723078,0.0002400000000000004,0.0007873519778281605,0.0,8.748355309201465e-05,0.0,0.015360000000000006,0.0,0.004286694101508846,0.008748355309201832,0.0,0.0,0.014346167800453516,0.006570986876689416,0.0017715419501133792,0.0003499342123680586,0.0,0.005142088842853096
2019-06-03 03:00:00,0.0019397368494723087,0.0019397368494723087,0.0014999999999999992,0.0,0.0013997368494723078,0.0,0.0,0.014426694101508847,0.011847483553092016,0.0014999999999999992,0.004606694101508846,0.011273786848072564,0.020489407911312634,0.007259999999999998,0.0,0.0060000000000000045,0.001459736849472308,0.0038400000000000014,0.002187088827300458,6.00000000000001e-05,0.0013997368494723078,0.0,0.0003564538728680586,0.0,0.011760000000000001,0.0,0.0031494079113126377,0.010585509924134177,0.0,0.0,0.010430390666554672,0.007092687460953517,0.002187088827300458,0.0007873519778281319,8.748355309201465e-05,0.005598947397889231
2019-06-03 04:00:00,0.002247088827300458,0.002247088827300458,0.00014748355309201474,0.0,0.002187088827300458,8.748355309201465e-05,8.748355309201465e-05,0.006558947397889233,0.0013099342123680602,0.0,0.006200949861426027,0.0018558315836622661,0.008126694101508847,0.0,0.0,0.0009600000000000017,0.002187088827300458,0.0014999999999999992,0.0031494079113126377,0.0,0.0031494079113126377,8.748355309201465e-05,0.0013997368494723078,8.748355309201465e-05,0.00216,0.0,0.005598947397889231,0.01259763164525055,0.0,8.748355309201465e-05,0.008988355309201832,0.008771654324389644,0.0031494079113126377,0.0013997368494723078,0.0007873519778281319,0.007086167800453517
2019-06-03 05:00:00,0.003492343439433352,0.003492343439433352,0.0003499342123680586,0.0,0.0031494079113126377,0.0,0.0003499342123680586,0.007086167800453517,0.0007873519778281319,8.748355309201465e-05,0.009518947397889232,0.0006858710562414163,0.005598947397889231,0.0,0.0003499342123680586,0.0,0.0017715419501133792,6.00000000000001e-05,0.004286694101508846,0.0,0.005598947397889231,0.00042993421236805834,0.002187088827300458,2.1870888273003664e-05,0.0,0.0,0.008748355309201832,0.014784720472551187,0.0,0.0003499342123680586,0.010585509924134177,0.010635926287335427,0.004286694101508846,0.002187088827300458,0.0017197368494723075,0.008748355309201832
2019-06-03 06:00:00,0.005273508580386874,0.005273508580386874,8.748355309201465e-05,0.0,0.0013997368494723078,0.0,8.748355309201465e-05,0.004920949861426028,0.0003499342123680586,0.0,0.00940669410150885,0.0005039052658100136,0.004286694101508846,0.0,8.748355309201465e-05,0.0,0.0013997368494723078,0.0,0.0031494079113126377,0.0,0.004286694101508846,0.00040748355309201434,0.0007873519778281319,0.0,0.0,0.0,0.006320686710898292,0.012604162257495449,0.0,8.748355309201465e-05,0.008748355309201832,0.008916227013742143,0.0031494079113126377,0.0013997368494723078,0.002067351977828131,0.007086167800453517
2019-06-03 07:00:00,0.00866087175610984,0.00866087175610984,0.0,0.0,0.0,0.0,6.519660500000011e-06,0.0031494079113126377,0.0,0.0,0.011007088827300456,0.0003499342123680586,0.0007873519778281319,0.0,0.0,0.0,0.0,0.0,0.0003499342123680586,0.0,0.0013997368494723078,0.0011755555555555538,0.0,0.0,0.0,0.0,0.004293213762008846,0.008952425990109996,0.0,6.519660500000011e-06,0.007086167800453517,0.007790721728547406,0.0003499342123680586,0.0,0.00288,0.0013997368494723078
2019-06-03 08:00:00,0.016803840877914956,0.016803840877914956,0.0,0.0,0.0,0.0,5.04163632012501e-05,0.0003499342123680586,0.0,0.0,0.013607483553092017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002568888888888887,0.0,0.0,0.0,0.0,0.0004855992515730589,0.005075420365203641,0.0,0.00013566503920500029,0.0031494079113126377,0.006219134634851067,0.0,0.0,0.005120000000000003,0.0
2019-06-03 09:00:00,0.02849777777777778,0.02849777777777778,0.0,0.0,7.999999999999971e-05,0.0,0.00013566503920500029,0.0,0.0,8.874685183736383e-31,0.019219999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013566503920500029,0.004500000000000001,0.0,8.874685183736383e-31,0.0,8.748355309203227e-05,0.0008901794762449995,0.0032030163850821037,0.0,0.00026226568851124994,0.0003499342123680586,0.005169916325717307,6.00000000000001e-05,0.0,0.00896,0.0
2019-06-03 10:00:00,0.05045827160493829,0.05045827160493829,0.0,0.000349934212368132,0.0035785761876767764,0.0,0.0004302183111200001,0.0,0.0,0.0013997368494723813,0.03922567901234568,0.0,6.00000000000001e-05,0.000349934212368132,0.0,8.748355309203227e-05,0.0030864197530864226,8.874685183736383e-31,0.0,0.000787351977828242,0.0004302183111200001,0.021474567901234566,0.0,0.00242708882730055,0.0,0.004649407911312747,0.0015155485345800003,0.0159433437213669,0.00013566503920500029,0.0004302183111200001,0.0,0.020141578698521033,0.0014999999999999992,0.0,0.02872567901234568,0.0030864197530864226
2019-06-03 11:00:00,0.0816027160493827,0.0816027160493827,0.0,0.004293213762009099,0.014207638084040282,0.0014999999999999992,0.0008901794762449995,0.037917777777777786,0.04721777777777778,0.003149407911312748,0.0890092357098827,0.011760000000000001,0.06233777777777779,0.030065129755606025,0.0,0.0013997368494723813,0.012345679012345678,0.0013997368494723813,0.0,0.004286694101509099,0.0008901794762449995,0.06799827160493824,6.519660500000011e-06,0.0072266941015090985,8.748355309203227e-05,0.013141723356009223,0.00326251033088,0.05450479519620758,0.0012401136886131315,0.0009776630293370319,0.031624297438277785,0.059964049481519635,0.0048665196605000025,6.519660500000011e-06,0.07865019960247473,0.012345679012345678
2019-06-03 12:00:00,0.1304511111111111,0.1304511111111111,0.0006340032135920333,0.00888402034840701,0.036594534903634374,0.0060000000000000045,0.001969539996589492,0.1661576307716111,0.20029111111111111,0.0046623591407141,0.16706677615031612,0.1620711111111111,0.23245111111111108,0.14785084796058348,0.0,0.003389407911312748,0.031624297438277785,0.005838947397889385,0.000546519660500001,0.0070861678004536625,0.0015155485345800003,0.1440711111111111,0.00013566503920500029,0.015806167800453665,0.0005899342123681325,0.024428355309202017,0.0043841030688449995,0.11877743659723611,0.00370263736188055,0.0029152853840523816,0.1525326841169561,0.12526269773304813,0.008775665039205,0.0004302183111200001,0.15883846308893934,0.028744297438277784
2019-06-03 13:00:00,0.10405604938271604,0.10405604938271604,0.002217562479823904,0.015046986161062662,0.030758429291389788,0.011760000000000001,0.0029152853840523816,0.1694693827160494,0.22020938271604937,0.006118445806649161,0.14148646574591728,0.17126641975308649,0.25295604938271604,0.15457413958175875,6.00000000000001e-05,0.006453213762009099,0.021036095375546928,0.010248355309202008,0.0016356650392049994,0.010592029584634564,0.002306325486125001,0.11800271604938271,0.0006142379248355568,0.018330986876689565,0.0029062565099723806,0.031095056689342555,0.0056711037000200006,0.0866252263802627,0.004438121438313304,0.0040773498510018,0.150796049382716,0.09014297678049728,0.013762265688511252,0.0003580750252801997,0.14324245289885507,0.016321344051550682
2019-06-03 14:00:00,0.10338271604938273,0.10338271604938273,0.008671494079113136,0.018536994717155884,0.05105046478262093,0.01944,0.003372425484117844,0.17019160493827165,0.24048493827160494,0.01533962622243275,0.1274247912654383,0.17424271604938274,0.27139160493827164,0.16928912768399554,0.0009600000000000017,0.015739486929833586,0.024882084792291422,0.019225509924134562,0.01024265415017014,0.013205364935624775,0.007890261023701255,0.10197827160493828,0.0029711894652672227,0.023415246742501464,0.008187088827300555,0.03884669410150911,0.00500692739778125,0.05923161338451384,0.006866951275731319,0.0052401731527637555,0.1518182716049383,0.06256270863829162,0.01777021831112,0.0009200316082608334,0.1461966117969823,0.020514291457626732
2019-06-03 15:00:00,0.1012777777777778,0.1012777777777778,0.015373997368494735,0.020538058663911948,0.07014735197782825,0.026460000000000004,0.004901853001622306,0.16623277777777784,0.24215777777777778,0.02032745048418645,0.1267377777777778,0.16555500000000006,0.2709577777777778,0.1807624528988551,0.0029400000000000003,0.02050208884285329,0.029114237924835563,0.02314506172839529,0.017414237924835554,0.017887849956370994,0.025515548534580004,0.09209777777777778,0.0086465196605,0.027258947397889373,0.012045197378448494,0.05018940791131274,0.004624103068845,0.03972213229192001,0.009446359594382912,0.00712709048469346,0.1512777777777778,0.04050188084662279,0.021795665039205,0.002083571613153931,0.16064512975560605,0.026510416363201256
2019-06-03 16:00:00,0.08170567901234568,0.08170567901234568,0.020910166008790344,0.025985179715972362,0.06542748355309204,0.029040000000000007,0.007563567936565776,0.1297656790123457,0.19048790123456794,0.017809354515811806,0.1098745679012346,0.1399782716049383,0.2103545679012346,0.15700090478989956,0.004860000000000002,0.018204671077393198,0.03177118946526723,0.021363355309202012,0.016385416363201257,0.022180385511756412,0.018230179476244997,0.08278123456790124,0.011760000000000001,0.03418208884285328,0.015142746719172435,0.0524311801181379,0.002366325486125001,0.026056783102481232,0.01371962622243275,0.012902359696485918,0.11587456790123456,0.025120893387359563,0.026466519660500003,0.004218181056588275,0.11097116878026936,0.031763299015187825
2019-06-03 17:00:00,0.06452641975308643,0.06452641975308643,0.027306666666666663,0.044058357873337214,0.06144,0.03174000000000001,0.016577570288948247,0.09707293941358643,0.1389953086419753,0.015093533216667697,0.10532864197530863,0.12329919753086424,0.15158197530864195,0.12426787379972572,0.0060000000000000045,0.0160466941015091,0.03750651966050001,0.018846167800453666,0.015391189465267227,0.029079721533829456,0.011895665039205002,0.08098864197530865,0.013500000000000003,0.042204671077393195,0.025399736849472384,0.0547466941015091,0.0008901794762449995,0.02022552695309531,0.031362753866505555,0.03402991632571739,0.08586864197530865,0.017872154784886983,0.03174000000000001,0.008863148592297032,0.07715530864197531,0.03750651966050001
2019-06-03 18:00:00,0.06534000000000001,0.06534000000000001,0.03456000000000001,0.037993974707382194,0.054,0.03456000000000001,0.00764003160826083,0.07904,0.08702000000000001,0.02952559925157314,0.10373999999999997,0.11119777777777781,0.09398000000000001,0.08970567901234569,0.00864,0.024809407911312746,0.04373999999999999,0.029609407911312752,0.03751655723103348,0.01644415130575099,0.007259999999999998,0.08664000000000004,0.017339999999999998,0.05132669410150909,0.012109934212368133,0.04528440791131279,0.00013566503920500029,0.020226519660499997,0.03209645387286814,0.03014961640734345,0.06918,0.018626519660499996,0.03750000000000001,0.010140000000000001,0.05046,0.03174000000000001
2019-06-03 19:00:00,0.05046,0.05046,0.026460000000000004,0.027394612437094384,0.03750000000000001,0.026460000000000004,0.006796343062131205,0.06158,0.06344,0.024006519660500002,0.07000222222222223,0.07250197530864198,0.07171555555555555,0.0626958573388203,0.0038400000000000014,0.016147351977828246,0.03174000000000001,0.02244735197782824,0.026466519660500003,0.010461167800453664,0.0029400000000000003,0.05766,0.011760000000000001,0.030439736849472387,0.013500000000000003,0.03674708882730056,0.0,0.012935555555555554,0.026460078299137817,0.024639522907031253,0.055580000000000004,0.012223039108647572,0.026460000000000004,0.0060000000000000045,0.048734999999999994,0.026460000000000004
2019-06-03 20:00:00,0.029040000000000007,0.029040000000000007,0.015360000000000006,0.011590153212673633,0.015360000000000006,0.011760000000000001,0.006096603332007205,0.04206735197782815,0.035840000000000004,0.010140000000000001,0.02200993421236806,0.050809934212368055,0.04446548976792363,0.01544063100137175,6.00000000000001e-05,0.007259999999999998,0.015360000000000006,0.013500000000000003,0.013500000000000003,0.00512708882730055,0.0,0.01944,0.0029400000000000003,0.0060000000000000045,0.01944,0.010227483553092033,8.748355309201465e-05,0.004849574200050355,0.015360000000000006,0.014029701612412815,0.03592748355309202,0.004636240866717022,0.011760000000000001,0.0002400000000000004,0.04703999999999999,0.010140000000000001
